L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,S11,S8,T1,T2,T3,T6,S9,S10,T4,H1,T7,T8,T9,T10,V1,V2,V3,V4,V5,V6,V7,V8,H6,S2,S1,S3,S4,S5,S7,S6,T11,H7,H8,C1,C2,H2,H3,H4,H5,T5,H9,H10,H11,H12
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275661096168513,0.0784583490741332,0.0977618127272812,0.011034239349833736,0.9760512211459065,0.821118753793243,0.01243010136146188,0.26248671625929865,0.010984828405215072,0.031515982062410894,0.33578094612263004,0.03061136957733346,0.022001205545509342,0.05999886954555732,0.0034906114588348584,0.9256432621020496,0.0,0.061443433029908956,0.03500000000000002,0.0,0.5014037184160433,0.01341790680653818,0.39386102529679873,0.7675097276264591,0.7161314270271326,0.8848702215215087,0.7343647559910182,0.4752755562546128,0.23570758957907786,0.0,0.0,0.1934281896569535,0.0735294117647059,0.8031209958123261,0.30821411282889655,0.7234483112922072,0.0034427452570509956,0.038170998191725786,0.2057788756152764,0.86046511627907,0.5796727932466337,0.08366759727562814
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9105387603663374,0.9884745720053437,0.8782398692386646,0.9732783320805246,0.3216670038438194,0.8968540035143658,0.3134962805526037,0.8702202878772396,0.28853280246864055,0.2315528485447486,0.09221378979919113,0.44725738396624476,0.19214899389554604,0.0019258545979778533,0.002616659398168338,0.29939290659282125,0.003901170351105331,0.017200000000000014,0.08182936833470059,0.24318927473679056,0.016101488167845818,0.3538504571010704,0.5768482490272373,0.43305081710465904,0.7921393838542372,0.5522123652617092,0.37556714377321515,0.15328161581231023,0.0,0.0,0.14407733006962753,0.02941176470588236,0.09074943102769074,0.36398871778445374,0.3171916733987329,0.005255151912871785,0.18210729897330585,0.3644791793131673,0.86046511627907,0.11063156430368053,0.08049221047822368
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14759070945074879,0.032877233149212946,0.06504882310317682,0.07208343270873166,0.9101759071105451,0.8468541371636658,0.07920356283716912,0.17428267800212538,0.07391585667840482,0.051676177211318834,0.3208709582374244,0.03724903817907839,0.5792646172393008,0.025746099932172733,0.010712566201251807,0.22307021369385086,0.007029502609436574,0.078185955786736,0.13210000000000002,0.0,0.10737525589329057,0.03000731885825811,0.22353329205293798,0.6353356031128403,0.30512729510518655,0.10062293410578804,0.562461484418886,0.3381568281085529,0.18040320395747167,0.0,0.0,0.17162026152333262,0.02450980392156863,0.4842199068776334,0.38820669446741196,0.5996971391849393,0.009799410917302659,0.04925545977353141,0.11584580386294072,0.941860465116279,0.19620283063322494,0.037443978602144296
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7524531461919964,0.6518186980474371,0.43263882202996434,0.2342423594442785,0.973307172418752,0.8212330568480679,0.2644346242730074,0.5292242295430394,0.2332356445512516,0.07519593744403122,0.31422995359442973,0.05220145341823083,0.5898131404460518,0.3756217499434773,0.0008425613866153104,0.01439162668992586,0.007349025455320053,0.07428478543563069,0.01370000000000001,0.0,0.027609338050591306,0.04952427421322274,0.14570541846605756,0.09569552529182879,0.04735267207387316,0.1554990436079784,0.4445640604015158,0.34534367400273447,0.15508757756403888,0.0,0.0,0.3541559057266345,0.09803921568627454,0.32094483755622355,0.23049661176126113,0.3726935675937257,0.01904192700411496,0.23656269464793145,0.12570597154673374,0.7906976744186047,0.015730216720102993,0.12977417752334658
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20697465851971844,0.21686657586037011,0.3787581328141458,0.1260093300340262,0.9769733626786836,0.8115516892575358,0.14326697205493688,0.18172157279489903,0.12511851508643818,0.09453814477957043,0.3313928621918671,0.04108008782647054,0.5089411291942937,0.2648372145602533,0.23038035628310063,0.0,0.04409415273192032,0.0003250975292587773,0.025800000000000017,0.0,0.533642331118845,0.012442059038789949,0.4160516327511512,0.7473249027237354,0.49201129196635845,0.7107440425489192,0.6924991710159936,0.46297080495093834,0.22654251567494066,0.5354764929726803,0.5354764929726803,0.10979199443364547,0.01470588235294118,0.6222205445840804,0.32672172580157277,0.6344724727342711,0.012388780714779168,0.10336475265488494,0.2544023937050175,0.8488372093023258,0.306631431338663,0.09140242662721457
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31947992784240903,0.09968611833207078,0.10053526484688223,0.018383400970817337,0.9727909700328023,0.8231276552700789,0.021027638791820416,0.32306057385759834,0.01831869685887171,0.04289963308623407,0.3358990903596916,0.03193198773820973,0.0406871609403255,0.07842527696133847,0.0028887818969667786,0.840165721761884,0.0002130152305889867,0.07428478543563069,0.07090000000000002,0.0,0.33756672706661184,0.022444498658209317,0.2796411831347317,0.8390077821011673,0.7982749470078568,0.9160655075096046,0.8470717559471086,0.6146205127584664,0.2969377003416438,0.0,0.0,0.1886036559523839,0.05392156862745099,0.7595493459013857,0.2937390017441103,0.712566903170597,0.06021875918700007,0.20059683871386813,0.03941099704375192,0.7558139534883723,0.364102390223793,0.14851359082875093
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22697369855549943,0.35411816362279414,0.21952606041148487,0.13230155756178597,0.9701512196047187,0.8440218490795064,0.15129981894200248,0.5526036131774709,0.1322651204872372,0.12677154007420682,0.33108169785913993,0.045282254585195525,0.7310628892907374,0.0995647750395659,0.07859894077997112,0.0,0.002130152305889871,0.00016254876462938866,0.11650000000000002,0.0,0.609934327310635,0.012198097096852892,0.42031168861410273,0.726896887159533,0.7844562892149999,0.7445821185459733,0.7295271232967975,0.47961912136574275,0.24795345290754545,0.00019447831903338103,0.00019447831903338103,0.22331828907130902,0.01470588235294118,0.46079516234459567,0.510656459360504,0.35288950656717155,0.09649027703393834,0.12368697225479046,0.1278049610802986,0.8953488372093026,0.5483395944695273,0.05911455926153899
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117096018735363,0.9999880360233769,0.056431168466442624,0.09931934607755882,0.08059811318635507,0.010715808733365204,0.9843107972364228,0.8228747724054218,0.012008546265521381,0.39213602550478216,0.010728870464034281,0.030827973480213794,0.33820563948465954,0.019535763475467153,0.4784006429576049,0.03682455347049514,0.5436928261916226,0.0,0.0,0.0004876462938881664,0.03890000000000002,0.0,0.5388321028266875,0.009758477677482315,0.47736899331171007,0.35055933852140075,0.22466389468645906,0.7675640277415222,0.6242832505863452,0.6177662702205661,0.17988067284748088,0.009954405947270912,0.009954405947270912,0.5409317870934577,0.01470588235294118,0.7771003862681893,0.48236706800247,0.7891377273236477,0.10155839389957072,0.06659497601774222,0.10085016920302958,0.9302325581395348,0.6783028266191832,0.03891554134153841
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12292926392777746,0.19615723783660163,0.18950549918166965,0.0951917409465529,0.973332751139513,0.8466518308719401,0.1083250947878765,0.3464399574920298,0.09550928380662434,0.08375431843673682,0.33303694337829914,0.05982586582903776,0.8830620855937312,0.10374745647750397,0.006259027443428022,0.0020715220235499343,0.000639045691766961,0.017067620286085824,0.010700000000000015,0.0,0.0669861861990598,0.020492803122712858,0.2977136459074297,0.2959630350194552,0.04024146834635208,0.21986328743644834,0.1843448452336069,0.22390533689852515,0.05514714981647219,0.0,0.0,0.25983360532006694,0.02450980392156863,0.5434037150447227,0.2860850570232526,0.6652702540704009,0.002167825157709871,0.04587294488751156,0.30242584173038295,0.5000000000000002,0.042461333619410464,0.3539373494610349
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20613593721278364,0.08660418097338012,0.0859882995673129,0.02987353958109175,0.9635820134960736,0.8315800121383775,0.03375874187622653,0.3251859723698194,0.03010558481813352,0.04324779318872311,0.33792202768653534,0.03660634000327321,0.284207353827607,0.03478973547366041,0.1416706788637458,0.4776493676406454,0.004260304611779741,0.037061118335500645,0.10350000000000001,0.0,0.11523329583120673,0.026347889729202247,0.24735706486469042,0.9163424124513618,0.9155446875986988,0.34825494891577596,0.8398190922208748,0.5339318338556098,0.15834399991211734,0.0,0.0,0.1725519422494008,0.03431372549019608,0.6961498261457959,0.3424476067985206,0.5283328349775314,0.049375887461828166,0.07283077788651016,0.09701599435617395,0.918604651162791,0.14131867866785294,0.045199526282668184
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12438624610282445,0.04559400867368598,0.03347302913558565,0.11985751524277599,0.9131255552738452,0.8608132712927372,0.13193513696257594,0.3857598299681191,0.12227679849049113,0.05724369322732326,0.3053985634687401,0.04291628583803538,0.691782198111312,0.24528035270178616,0.0012036591237361578,0.0031617967727867414,0.002023644690595377,0.04616384915474642,0.05980000000000002,0.0,0.029210875876112496,0.06074652354232739,0.12061765258317528,0.701726653696498,0.11641991267285533,0.05541956558491487,0.6115661059857944,0.3734014107512311,0.2213750429983015,0.0,0.0,0.419976902110121,0.04411764705882353,0.3415382562133016,0.18249529076848792,0.6643816614598204,0.015663118524955718,0.060319287384091425,0.060101205728614125,0.9302325581395348,0.046784695423759445,0.04323285888407888
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3063778119645645,0.11667857099471866,0.09531025982235337,0.05174457955012824,0.9695138525374848,0.8328140805179041,0.058122761311090836,0.3953241232731137,0.051860659803581656,0.04596886172580106,0.33586570151618517,0.03927458120306231,0.27406067912397025,0.048920416007234915,0.1106162734713529,0.5411033580462277,0.0,0.04567620286085826,0.06720000000000001,0.0,0.19036184439484213,0.013661868748475237,0.3936182010545237,0.0605544747081712,0.02143454859810954,0.18253646953050967,0.32225447310685035,0.3270377853867467,0.09331958270040851,0.0,0.0,0.14578757558310068,0.05392156862745099,0.5820309427634787,0.24656447853744023,0.6701696181911173,0.06717229665278933,0.07465286683843633,0.10283633010419141,0.7325581395348839,0.22424359551161122,0.16842697865410833
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5566396445968684,0.2846913557684837,0.5161504911081722,0.2085315308134988,0.974448239004981,0.801213837750354,0.23428297366826573,0.17321997874601486,0.20797248694312698,0.1463422797072138,0.31257937980732986,0.0762543548754562,0.7058468957203134,0.20594053809631474,0.0025276841598459313,0.00010902747492368076,0.012887421450633717,0.004876462938881664,0.09740000000000001,0.00020508613617719443,0.23275815713890913,0.025616003903391076,0.2522279905938485,0.7115758754863813,0.45887777130186475,0.8954284267043567,0.7209253732699219,0.51781587639593,0.26502055249326617,0.0,0.0,0.7621281417056581,0.06372549019607844,0.36985696044542327,0.27486123633022796,0.4726909118557908,0.011743927099772886,0.3220361241252965,0.10917084177377845,0.918604651162791,0.21554516591148698,0.048769856729881045
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49215704840776475,0.26889444341741986,0.17038292308730757,0.047134431586310234,0.9724958524199785,0.8264009710702003,0.05376349392997421,0.5324123273113709,0.047084996969642814,0.05543900624624557,0.3353165962604284,0.0502759794335384,0.007032348804500703,0.2901593940764187,0.0030091478093403953,0.7302660270388138,0.00042603046117797405,0.07298439531859557,0.018400000000000014,0.0,0.13615127763368376,0.023664308367894613,0.2682682364420464,0.7780885214007782,0.7524167998932016,0.23566302613706364,0.6899175861197038,0.4706416135315968,0.1561565957442303,0.0,0.0,0.14375080387222955,0.12254901960784315,0.65110952303873,0.35519008353781467,0.6342261153450486,0.03273223264806805,0.04246814404359118,0.29710574708251286,0.8720930232558142,0.1138050608119815,0.07702432065742368
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1985201864278908,0.1805870773932444,0.2469999489961315,0.02195084302518584,0.9877767359374959,0.8190572526805584,0.0248935448351879,0.24017003188097774,0.02196981922584417,0.05142449847731641,0.33823728212329324,0.026841125306035024,0.39863371508941126,0.19192290300700887,0.43139142994703905,0.0,0.0010650761529449352,0.0006501950585175551,0.07340000000000002,0.0,0.5599623096247419,0.007318858258111736,0.550771182484009,0.18093385214007782,0.18121522136226437,0.18529650095898298,0.43432402600057235,0.42139841018257496,0.14129966510626454,0.00022216728274714704,0.0004502034455260888,0.13099870801513122,0.009803921568627453,0.7446218217804799,0.3529707296914276,0.769771910221122,0.060875846891323464,0.07254137437197022,0.24326780180404756,0.918604651162791,0.6422213249530206,0.04976842808169461
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5710755381844506,0.5782248117736578,0.5120624062016506,0.3516329034267482,0.9711437944444048,0.7382156585069796,0.38917035848198295,0.3900106269925611,0.34903318804667177,0.12645219265662908,0.3139565494771388,0.07746770862542006,0.4519791038778381,0.5057370562966313,0.0003610977371208482,0.04273877017008285,0.006603472148258599,0.05916775032509752,0.020400000000000015,0.0,0.12446523917755394,0.022444498658209317,0.2789918268075806,0.32161964980544744,0.013073023336079263,0.25435946996514497,0.28188787291031675,0.2605292131976625,0.13314418271859382,8.545614888980606e-06,8.545614888980606e-06,0.24951192694592148,0.33823529411764713,0.29392011750655617,0.31986389902012735,0.4910380111602513,0.06348898876869663,0.16100872048224069,0.21756469467676026,0.9069767441860463,0.0757714066424047,0.05218500058898315
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20861079927764092,0.28621952782772336,0.4561524014048432,0.12917170196964953,0.9750822709948958,0.7928383572729112,0.14487591846318895,0.20191285866099895,0.12871902403019894,0.12740898839339118,0.3329712556043947,0.06151258209549511,0.6025718304199317,0.2692459868867285,0.12614347616754937,0.0,0.007349025455320053,0.0006501950585175551,0.049500000000000016,0.0,0.9615449622987692,0.0036594291290558655,0.7153432556036994,0.20051070038910507,0.016706770295746628,0.845306100505045,0.442295899595274,0.31844744770178224,0.14278691993984272,0.0,0.0,0.08470614124423627,0.05882352941176471,0.5810432659740224,0.43573672312390654,0.43897432415008364,0.01050280880293997,0.0746188112793373,0.4206975380072434,0.8837209302325579,0.7475892826217687,0.06601195443902885
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20984377390842948,0.17216003042156278,0.12189313868748389,0.1679743602992701,0.937281314609318,0.797896014566053,0.18667056756878542,0.46439957492029765,0.16789015744323257,0.2781882205331734,0.3243936394405474,0.4028135393539717,0.8705043198714085,0.052085688446755596,0.0039720751083293215,0.0,0.00010650761529449357,0.004551365409622887,0.08080000000000001,0.0,0.2812379597664453,0.015369602342034641,0.3634496516788508,0.408681906614786,0.006912584942091228,0.13300553236996732,0.3648286690680705,0.25132182308743994,0.16627752569607618,0.0002809384923027135,0.08012867835468478,0.3832850158753836,0.03431372549019608,0.3021386236308741,0.23482819898813723,0.1656650355737153,0.011045721446531619,0.1251877724289831,0.07495114493924714,0.9302325581395348,0.3303294693215003,0.03843522728958772
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7193292244381871,0.27985734015917096,0.4331438898485606,0.1365225998932696,0.9733582710923917,0.8057454986850091,0.15426452849656644,0.2093517534537726,0.13604285059205817,0.11910958141694022,0.3166119997112785,0.0409004476914591,0.6331123166566205,0.3507517522043862,0.003249879634087627,0.0006541648495420845,0.025987858131856424,0.0017880364109232768,0.030400000000000017,0.0,0.08665591012336923,0.028787509148572824,0.2307116926793491,0.5757538910505836,3.581650229062813e-05,0.6610621813511005,0.47690125021387025,0.32147221449226265,0.14283417009340577,0.0,0.0,0.16612916288505783,0.0,0.4637287177550616,0.18676465179624013,0.5757858132692661,0.08684199161199892,0.23946486640134057,0.1243103013719338,0.8720930232558142,0.08185756576378045,0.07721221194786834
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22658184416966057,0.1544101824563566,0.06680974563680538,0.02635438077023563,0.9723946835106387,0.8213648371434351,0.02889548865038084,0.7003188097768331,0.026522127903572473,0.12291578525659627,0.33698710490986755,0.09361995299199968,0.12005224030540486,0.06847727786570201,0.01119402985074627,0.7984081988661141,0.00010650761529449357,0.053478543563068914,0.045100000000000015,0.0,0.24251072735744456,0.014393754574286412,0.3807697368551934,0.6397130350194552,0.10390367314511219,0.6880406626925497,0.5867783486032945,0.359027718962868,0.13155435402223883,0.0,0.0,0.2196471005295633,0.10784313725490198,0.7909757466509293,0.33819297909465706,0.6834040084498489,0.0037873438676903418,0.0200461511535399,0.2901435224629826,0.8953488372093026,0.30606354267292935,0.05894344898352735
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1448330587940934,0.07718118447818643,0.0933228964290236,0.06284433820037921,0.9716827400007955,0.8409872547036212,0.06996269385755285,0.2699256110520723,0.06329993568071171,0.055303428101879916,0.32964152417996256,0.05016191937931867,0.3601567209162146,0.010032783178837894,0.012638420799229659,0.5695595290013082,0.0044733198423687285,0.13621586475942782,0.011400000000000014,0.0,0.15668716961174353,0.028787509148572824,0.2310288611129146,0.4604815175097276,0.056235164641948936,0.11577428241449961,0.3793021998737219,0.311369493412058,0.22742041558693887,0.0008617678511518055,0.17701966788454745,0.3493294029466686,0.14705882352941177,0.6113905722584427,0.3905951341637738,0.6790948846308895,0.07080532683824423,0.03175071773145112,0.23817368536856426,0.9069767441860463,0.1806503367160634,0.05613506707564586
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15202273485193454,0.21396025736531185,0.28689188190029463,0.16886872314988227,0.9741821674179725,0.7665385393485737,0.18220940320775256,0.24548352816153035,0.1708303565212479,0.07853234189866504,0.3082104338131924,0.04104106845268314,0.18153506128189673,0.003023965634184942,0.6062831006259027,0.2755124291321413,0.0,0.05006501950585175,0.029100000000000015,0.0,0.02355614041173678,0.045376921200292755,0.15748172720680134,0.7028210116731516,0.34917508083133353,0.6856893568757559,0.5334523436399892,0.2919141934156877,0.12075961305697776,0.1042533028988477,0.0,0.4466436195504416,0.0,0.2275524614568773,0.15573790155353906,0.572309779062142,0.036143801259590574,0.5061821689528557,0.038689841380490336,0.9302325581395348,0.11806085345820931,0.04210977443776911
